case_id,exact_model,group_id,held_capped_rms_hz,held_uncapped_rms_hz,method,partition,prior,reason,reference_error_km,scale_s,scan_count,scope,source,status,tau_boundary_count,tau_s,view
test_20260922_00_16,,20260922_00,,,fractional_track_time,test,reno,not applicable: historical support exceeded present timing authority and failed another group,,,16,DS1 frozen blind trace,,not_applicable,,,16
test_20260922_00_16,,20260922_00,,,dual_rx_beam_geometry,test,reno,not applicable: no calibrated dual-RX/beam evidence in scalar DS1 cache,,,16,DS1 frozen blind trace,,not_applicable,,,16
test_20260922_00_16,,20260922_00,250.4882582806737,299.49956713324013,ds1_tau_zero,test,sacramento,,6.810141157706384,,16,DS1 frozen blind trace,reports/2026_09_24_ds1/evaluation.json,completed,,,16
test_20260922_00_16,,20260922_00,247.04022166327476,295.15315164795527,ds1_shared_tau,test,sacramento,,5.098564036049264,,16,DS1 frozen blind trace,reports/2026_09_24_ds1/evaluation.json,completed,,,16
test_20260922_00_16,,20260922_00,,,fixed_identity_tau_zero_control,test,sacramento,pending matched rerun after corrected tau-zero ID definition,,,16,DS1 frozen blind trace,,pending,,,16
test_20260922_00_16,,20260922_00,,,linearized_scan_epoch_scale1_sensitivity,test,sacramento,pending diagnostic only; not the sealed nonlinear 0.2/1/5 s model,,,16,DS1 frozen blind trace,,pending,,,16
test_20260922_00_16,,20260922_00,,,linearized_norad_rate,test,sacramento,pending diagnostic only; lacks historical exact/quartic phase-state gate,,,16,DS1 frozen blind trace,,pending,,,16
test_20260922_00_16,,20260922_00,,,fixed_scale_robust_rate_sensitivity,test,sacramento,pending sensitivity only; selection objective differs from formal likelihood,,,16,DS1 frozen blind trace,,pending,,,16
test_20260922_00_16,,20260922_00,,,fractional_track_time,test,sacramento,not applicable: historical support exceeded present timing authority and failed another group,,,16,DS1 frozen blind trace,,not_applicable,,,16
test_20260922_00_16,,20260922_00,,,dual_rx_beam_geometry,test,sacramento,not applicable: no calibrated dual-RX/beam evidence in scalar DS1 cache,,,16,DS1 frozen blind trace,,not_applicable,,,16
test_20260922_00_all,,20260922_00,,,ds1_tau_zero,test,reno,missing counter-continuity authority/cache; exact full TEST cohort ineligible,,,64,DS1 frozen blind trace,reports/2026_09_24_ds1/evaluation.json,input_failure,,,all
test_20260922_00_all,,20260922_00,,,ds1_shared_tau,test,reno,missing counter-continuity authority/cache; exact full TEST cohort ineligible,,,64,DS1 frozen blind trace,reports/2026_09_24_ds1/evaluation.json,input_failure,,,all
test_20260922_00_all,,20260922_00,,,fixed_identity_tau_zero_control,test,reno,pending matched rerun after corrected tau-zero ID definition,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,linearized_scan_epoch_scale1_sensitivity,test,reno,pending diagnostic only; not the sealed nonlinear 0.2/1/5 s model,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,linearized_norad_rate,test,reno,pending diagnostic only; lacks historical exact/quartic phase-state gate,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,fixed_scale_robust_rate_sensitivity,test,reno,pending sensitivity only; selection objective differs from formal likelihood,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,fractional_track_time,test,reno,not applicable: historical support exceeded present timing authority and failed another group,,,64,DS1 frozen blind trace,,not_applicable,,,all
test_20260922_00_all,,20260922_00,,,dual_rx_beam_geometry,test,reno,not applicable: no calibrated dual-RX/beam evidence in scalar DS1 cache,,,64,DS1 frozen blind trace,,not_applicable,,,all
test_20260922_00_all,,20260922_00,,,ds1_tau_zero,test,sacramento,missing counter-continuity authority/cache; exact full TEST cohort ineligible,,,64,DS1 frozen blind trace,reports/2026_09_24_ds1/evaluation.json,input_failure,,,all
test_20260922_00_all,,20260922_00,,,ds1_shared_tau,test,sacramento,missing counter-continuity authority/cache; exact full TEST cohort ineligible,,,64,DS1 frozen blind trace,reports/2026_09_24_ds1/evaluation.json,input_failure,,,all
test_20260922_00_all,,20260922_00,,,fixed_identity_tau_zero_control,test,sacramento,pending matched rerun after corrected tau-zero ID definition,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,linearized_scan_epoch_scale1_sensitivity,test,sacramento,pending diagnostic only; not the sealed nonlinear 0.2/1/5 s model,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,linearized_norad_rate,test,sacramento,pending diagnostic only; lacks historical exact/quartic phase-state gate,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,fixed_scale_robust_rate_sensitivity,test,sacramento,pending sensitivity only; selection objective differs from formal likelihood,,,64,DS1 frozen blind trace,,pending,,,all
test_20260922_00_all,,20260922_00,,,fractional_track_time,test,sacramento,not applicable: historical support exceeded present timing authority and failed another group,,,64,DS1 frozen blind trace,,not_applicable,,,all
test_20260922_00_all,,20260922_00,,,dual_rx_beam_geometry,test,sacramento,not applicable: no calibrated dual-RX/beam evidence in scalar DS1 cache,,,64,DS1 frozen blind trace,,not_applicable,,,all
train_20260921_00_6,exact_global_epoch_fixed_id,20260921_00,308.2831011474762,364.3009332381389,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.153782663554491,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.3214933555167341,6
train_20260921_00_6,exact_global_epoch_fixed_id,20260921_00,307.13952695016246,364.17919486618416,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.615644302718547,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9749472372018968,6
train_20260921_00_6,exact_global_epoch_fixed_id,20260921_00,307.1177019850062,364.2643956659337,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.50494550143875,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-1.0578350812579813,6
train_20260921_00_6,exact_global_epoch_fixed_id,20260921_00,308.2831316981492,364.300969735714,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.153830736941536,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.32148888404586246,6
train_20260921_00_6,exact_global_epoch_fixed_id,20260921_00,307.1395269416382,364.17919487094946,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.615644265247236,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9749472456447548,6
train_20260921_00_6,exact_global_epoch_fixed_id,20260921_00,307.1177019799843,364.26439567352355,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.504945475068054,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-1.0578350875493663,6
train_20260921_00_16,exact_global_epoch_fixed_id,20260921_00,332.4893513235196,392.70025465165037,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.720243282405913,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.7122684588653885,16
train_20260921_00_16,exact_global_epoch_fixed_id,20260921_00,332.2849309990337,392.7752402352679,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.184162493943565,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-1.0962493369781559,16
train_20260921_00_16,exact_global_epoch_fixed_id,20260921_00,332.28463023405055,392.81337703932513,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.133974866650965,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-1.1195680998698783,16
train_20260921_00_16,exact_global_epoch_fixed_id,20260921_00,332.92406277795044,393.0902064107498,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.695783669894444,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.7185269858515266,16
train_20260921_00_16,exact_global_epoch_fixed_id,20260921_00,332.7158135858109,393.1707966448697,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.174575630717403,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-1.106953264916109,16
train_20260921_00_16,exact_global_epoch_fixed_id,20260921_00,332.80362467459196,393.2889130467335,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.759757200377216,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-1.2409450464411858,16
train_20260921_00_all,exact_global_epoch_fixed_id,20260921_00,302.63237468894147,385.4338261480341,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.8868538890242035,0.2,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9061605255340428,all
train_20260921_00_all,exact_global_epoch_fixed_id,20260921_00,302.6466027107703,385.4964722917748,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.6980653743916894,1.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9400031850793739,all
train_20260921_00_all,exact_global_epoch_fixed_id,20260921_00,302.6478097088537,385.4995988173778,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.6903815015654775,5.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9414105925471044,all
train_20260921_00_all,exact_global_epoch_fixed_id,20260921_00,302.5860694967216,385.397369324738,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.8889567704259826,0.2,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9064578235213261,all
train_20260921_00_all,exact_global_epoch_fixed_id,20260921_00,302.60624572086596,385.46549798101574,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.7058914073950682,1.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9416303551581376,all
train_20260921_00_all,exact_global_epoch_fixed_id,20260921_00,302.60745017408635,385.4686318239315,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.6982306556727604,5.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_global_epoch_position/results/results.json,completed_conditional,0,-0.9430409381160241,all
train_20260921_00_all,exact_scan_epoch_fixed_id,20260921_00,300.95074203544107,383.9897534288044,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.178520798026501,0.2,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_full8h_shared_epoch_position/results/results.json,completed_conditional,0,,all
train_20260921_00_all,exact_scan_epoch_fixed_id,20260921_00,294.02815713706565,381.0583880839927,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.2362355382775796,1.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_full8h_shared_epoch_position/results/results.json,completed_conditional,0,,all
train_20260921_00_all,exact_scan_epoch_fixed_id,20260921_00,293.9112867750304,381.377320307695,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.5663898218709562,5.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_full8h_shared_epoch_position/results/results.json,completed_conditional,0,,all
train_20260921_00_all,exact_scan_epoch_fixed_id,20260921_00,300.9196484409208,383.96771645035443,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.180938686288182,0.2,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_full8h_shared_epoch_position/results/results.json,completed_conditional,0,,all
train_20260921_00_all,exact_scan_epoch_fixed_id,20260921_00,293.9680109677764,381.01711468885134,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.2373860457724626,1.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_full8h_shared_epoch_position/results/results.json,completed_conditional,0,,all
train_20260921_00_all,exact_scan_epoch_fixed_id,20260921_00,293.8470731067119,381.3333251969985,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.5676836523621978,5.0,72,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_long_full8h_shared_epoch_position/results/results.json,completed_conditional,0,,all
train_20260921_16_1,exact_global_epoch_fixed_id,20260921_16,307.3951978456454,318.7824100438157,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,9.034737567828962,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.20125684254269138,1
train_20260921_16_1,exact_global_epoch_fixed_id,20260921_16,302.8528885734996,316.38880583893973,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.323525687341044,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.6459584672978956,1
train_20260921_16_1,exact_global_epoch_fixed_id,20260921_16,302.71367516364245,316.5802019938331,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.963357462229899,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.7096954122956353,1
train_20260921_16_1,exact_global_epoch_fixed_id,20260921_16,307.3965209481329,318.78410811420525,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,9.035152719738358,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.20119845551928242,1
train_20260921_16_1,exact_global_epoch_fixed_id,20260921_16,302.8528944579276,316.3888090510433,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.323533468856346,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.6459569481022186,1
train_20260921_16_1,exact_global_epoch_fixed_id,20260921_16,302.7136782254573,316.5802027855616,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.963364949545254,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.7096938420136482,1
train_20260921_16_6,exact_global_epoch_fixed_id,20260921_16,313.31319548607865,390.721031887637,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.021904976137177,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.7716290175479116,6
train_20260921_16_6,exact_global_epoch_fixed_id,20260921_16,312.89769531266245,392.0466000411082,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.8912443549502473,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9597004940916724,6
train_20260921_16_6,exact_global_epoch_fixed_id,20260921_16,312.9153413932834,392.1418148668746,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.834664402645832,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9691401561793086,6
train_20260921_16_6,exact_global_epoch_fixed_id,20260921_16,313.3131954320577,390.72103191798266,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.0219049330630545,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.7716290226427149,6
train_20260921_16_6,exact_global_epoch_fixed_id,20260921_16,312.897695287772,392.0466001333397,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.891244278205407,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9597005018001215,6
train_20260921_16_6,exact_global_epoch_fixed_id,20260921_16,312.91534137413663,392.14181492782114,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.834664346782739,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9691401610323931,6
train_20260921_16_16,exact_global_epoch_fixed_id,20260921_16,313.27858343025036,376.7116221148221,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,0.938865601256616,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9363600615142323,16
train_20260921_16_16,exact_global_epoch_fixed_id,20260921_16,313.4129299734985,377.00177065991414,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.1743919648161703,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-1.025920075859535,16
train_20260921_16_16,exact_global_epoch_fixed_id,20260921_16,313.42623534802044,377.02086828229864,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.1895375442867895,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-1.029868396228776,16
train_20260921_16_16,exact_global_epoch_fixed_id,20260921_16,313.2785834262779,376.7116219254542,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,0.9388658138346075,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9363600640781965,16
train_20260921_16_16,exact_global_epoch_fixed_id,20260921_16,313.412929960587,377.0017708269702,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.1743919814759234,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-1.0259200726212332,16
train_20260921_16_16,exact_global_epoch_fixed_id,20260921_16,313.4262353218194,377.0208684801871,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.1895375807641069,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-1.0298683900780234,16
train_20260921_16_all,exact_global_epoch_fixed_id,20260921_16,303.53323074398963,355.1156647100189,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.3685253888669702,0.2,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9260265948999358,all
train_20260921_16_all,exact_global_epoch_fixed_id,20260921_16,303.549931525481,355.23219533922406,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.550811636745545,1.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9656388535637603,all
train_20260921_16_all,exact_global_epoch_fixed_id,20260921_16,303.5511742422973,355.23702003785695,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.557937540229507,5.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9671778539020714,all
train_20260921_16_all,exact_global_epoch_fixed_id,20260921_16,303.539865059375,355.1250443827965,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.3648595911069894,0.2,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9239299559008332,all
train_20260921_16_all,exact_global_epoch_fixed_id,20260921_16,303.5515169571354,355.23883810101114,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.560801533572187,1.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9653600086263742,all
train_20260921_16_all,exact_global_epoch_fixed_id,20260921_16,303.5527720415956,355.2436632931931,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.567936925960315,5.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,-0.9668961497488012,all
train_20260921_16_1,exact_scan_epoch_fixed_id,20260921_16,307.3951978456454,318.7824100438157,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,9.034737567828962,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,1
train_20260921_16_1,exact_scan_epoch_fixed_id,20260921_16,302.8528885734996,316.38880583893973,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.323525687341044,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,1
train_20260921_16_1,exact_scan_epoch_fixed_id,20260921_16,302.71367516364245,316.5802019938331,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.963357462229899,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,1
train_20260921_16_1,exact_scan_epoch_fixed_id,20260921_16,307.3965209481329,318.78410811420525,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,9.035152719738358,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,1
train_20260921_16_1,exact_scan_epoch_fixed_id,20260921_16,302.8528944579276,316.3888090510433,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.323533468856346,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,1
train_20260921_16_1,exact_scan_epoch_fixed_id,20260921_16,302.7136782254573,316.5802027855616,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.963364949545254,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,1
train_20260921_16_6,exact_scan_epoch_fixed_id,20260921_16,311.147201849156,385.6925516445075,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.124263430748203,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,6
train_20260921_16_6,exact_scan_epoch_fixed_id,20260921_16,302.536210242893,383.5106462407391,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.602034164660057,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,6
train_20260921_16_6,exact_scan_epoch_fixed_id,20260921_16,302.5910759700128,383.9871718054006,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.2434959548851223,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,6
train_20260921_16_6,exact_scan_epoch_fixed_id,20260921_16,311.1472168185012,385.69256932211624,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,6.124265551188339,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,6
